actorKey,actorName,presentInWorld,threatClass,level,attack,specialization,specializationLabel,damage,pellets,penetration,damageTypes,actionPointCost,actionsPerTurn,hitChance,targetArmorClass,targetArmor,targetArmorCondition,firstActionHealthDamage,firstActionImmediateDamage,firstActionArmorWear,actionsUntilFirstHealthDamage,landedActionsToDefeat,expectedTurnsToDefeat
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Хвост,impact,Силовая,80,1,2,bludgeoning:100%,6,2,95,C,Боевая броня,650,58,58,33,1,12,6.3
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Хвост,impact,Силовая,80,1,2,bludgeoning:100%,6,2,95,B,"Боевая броня, усиленная",1011,44,44,54,1,14,7.4
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Хвост,impact,Силовая,80,1,2,bludgeoning:100%,6,2,95,A,Силовая броня T-60,3400,0,0,120,30,38,20
deathclaw:juvenile,Детёныш когтя смерти,true,B,40,Хвост,impact,Силовая,80,1,2,bludgeoning:100%,6,2,95,S,Силовая броня T-65,4800,0,0,120,41,49,25.8
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Когти,rend,Рубящая,200,4,25,slashing:100%,12,2,95,D,Кожаная броня,250,200,200,0,1,4,2.1
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Когти,rend,Рубящая,200,4,25,slashing:100%,12,2,95,C,Боевая броня,650,192,192,8,1,4,2.1
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Когти,rend,Рубящая,200,4,25,slashing:100%,12,2,95,B,"Боевая броня, усиленная",1011,128,128,72,1,5,2.6
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Когти,rend,Рубящая,200,4,25,slashing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,200,18,21,11.1
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Когти,rend,Рубящая,200,4,25,slashing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,200,25,28,14.7
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Укус,puncture,Пробивная,145,2,126,piercing:100%,12,2,95,D,Кожаная броня,250,145,145,0,1,5,2.6
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Укус,puncture,Пробивная,145,2,126,piercing:100%,12,2,95,C,Боевая броня,650,145,145,0,1,5,2.6
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Укус,puncture,Пробивная,145,2,126,piercing:100%,12,2,95,B,"Боевая броня, усиленная",1011,145,145,0,1,5,2.6
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Укус,puncture,Пробивная,145,2,126,piercing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,145,10,23,12.1
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Укус,puncture,Пробивная,145,2,126,piercing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,145,34,39,20.5
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Хвост,impact,Силовая,155,3,4,bludgeoning:100%,12,2,95,D,Кожаная броня,250,140,140,24,1,5,2.6
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Хвост,impact,Силовая,155,3,4,bludgeoning:100%,12,2,95,C,Боевая броня,650,95,95,90,1,7,3.7
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Хвост,impact,Силовая,155,3,4,bludgeoning:100%,12,2,95,B,"Боевая броня, усиленная",1011,53,53,153,1,9,4.7
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Хвост,impact,Силовая,155,3,4,bludgeoning:100%,12,2,95,A,Силовая броня T-60,3400,0,0,233,15,20,10.5
deathclaw:hunter,Коготь смерти-охотник,true,A,74,Хвост,impact,Силовая,155,3,4,bludgeoning:100%,12,2,95,S,Силовая броня T-65,4800,0,0,233,21,26,13.7
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Когти,rend,Рубящая,220,4,28,slashing:100%,11,2,95,D,Кожаная броня,250,220,220,0,1,4,2.1
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Когти,rend,Рубящая,220,4,28,slashing:100%,11,2,95,C,Боевая броня,650,220,220,0,1,4,2.1
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Когти,rend,Рубящая,220,4,28,slashing:100%,11,2,95,B,"Боевая броня, усиленная",1011,160,160,60,1,5,2.6
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Когти,rend,Рубящая,220,4,28,slashing:100%,11,2,95,A,Силовая броня T-60,3400,0,0,220,16,19,10
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Когти,rend,Рубящая,220,4,28,slashing:100%,11,2,95,S,Силовая броня T-65,4800,0,0,220,23,26,13.7
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Укус,puncture,Пробивная,160,2,142,piercing:100%,11,2,95,D,Кожаная броня,250,160,160,0,1,5,2.6
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Укус,puncture,Пробивная,160,2,142,piercing:100%,11,2,95,C,Боевая броня,650,160,160,0,1,5,2.6
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Укус,puncture,Пробивная,160,2,142,piercing:100%,11,2,95,B,"Боевая броня, усиленная",1011,160,160,0,1,5,2.6
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Укус,puncture,Пробивная,160,2,142,piercing:100%,11,2,95,A,Силовая броня T-60,3400,0,0,160,5,17,8.9
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Укус,puncture,Пробивная,160,2,142,piercing:100%,11,2,95,S,Силовая броня T-65,4800,0,0,160,25,35,18.4
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,11,2,95,D,Кожаная броня,250,154,154,24,1,5,2.6
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,11,2,95,C,Боевая броня,650,94,94,116,1,7,3.7
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,11,2,95,B,"Боевая броня, усиленная",1011,38,38,200,1,8,4.2
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,11,2,95,A,Силовая броня T-60,3400,0,0,256,14,18,9.5
deathclaw:alpha,Альфа-коготь смерти,true,A,80,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,11,2,95,S,Силовая броня T-65,4800,0,0,256,19,23,12.1
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Когти,rend,Рубящая,230,4,31,slashing:100%,13,2,95,D,Кожаная броня,250,230,230,0,1,3,1.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Когти,rend,Рубящая,230,4,31,slashing:100%,13,2,95,C,Боевая броня,650,230,230,0,1,3,1.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Когти,rend,Рубящая,230,4,31,slashing:100%,13,2,95,B,"Боевая броня, усиленная",1011,182,182,48,1,4,2.1
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Когти,rend,Рубящая,230,4,31,slashing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,230,16,18,9.5
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Когти,rend,Рубящая,230,4,31,slashing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,230,22,24,12.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Укус,puncture,Пробивная,165,3,152,piercing:100%,13,2,95,D,Кожаная броня,250,165,165,0,1,5,2.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Укус,puncture,Пробивная,165,3,152,piercing:100%,13,2,95,C,Боевая броня,650,165,165,0,1,5,2.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Укус,puncture,Пробивная,165,3,152,piercing:100%,13,2,95,B,"Боевая броня, усиленная",1011,165,165,0,1,5,2.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Укус,puncture,Пробивная,165,3,152,piercing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,165,9,17,8.9
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Укус,puncture,Пробивная,165,3,152,piercing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,165,24,34,17.9
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Хвост,impact,Силовая,180,4,5,bludgeoning:100%,13,2,95,D,Кожаная броня,250,164,164,24,1,5,2.6
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Хвост,impact,Силовая,180,4,5,bludgeoning:100%,13,2,95,C,Боевая броня,650,104,104,116,1,6,3.2
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Хвост,impact,Силовая,180,4,5,bludgeoning:100%,13,2,95,B,"Боевая броня, усиленная",1011,48,48,200,1,8,4.2
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Хвост,impact,Силовая,180,4,5,bludgeoning:100%,13,2,95,A,Силовая броня T-60,3400,0,0,272,13,17,8.9
deathclaw:alpha-hunter,Альфа-охотник,true,S,84,Хвост,impact,Силовая,180,4,5,bludgeoning:100%,13,2,95,S,Силовая броня T-65,4800,0,0,272,18,22,11.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Когти,rend,Рубящая,210,4,27,slashing:100%,12,2,95,D,Кожаная броня,250,210,210,0,1,4,2.1
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Когти,rend,Рубящая,210,4,27,slashing:100%,12,2,95,C,Боевая броня,650,210,210,0,1,4,2.1
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Когти,rend,Рубящая,210,4,27,slashing:100%,12,2,95,B,"Боевая броня, усиленная",1011,146,146,64,1,5,2.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Когти,rend,Рубящая,210,4,27,slashing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,210,17,20,10.5
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Когти,rend,Рубящая,210,4,27,slashing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,210,24,27,14.2
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Укус,puncture,Пробивная,150,2,134,piercing:100%,12,2,95,D,Кожаная броня,250,150,150,0,1,5,2.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Укус,puncture,Пробивная,150,2,134,piercing:100%,12,2,95,C,Боевая броня,650,150,150,0,1,5,2.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Укус,puncture,Пробивная,150,2,134,piercing:100%,12,2,95,B,"Боевая броня, усиленная",1011,150,150,0,1,5,2.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Укус,puncture,Пробивная,150,2,134,piercing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,150,6,20,10.5
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Укус,puncture,Пробивная,150,2,134,piercing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,150,27,37,19.5
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Хвост,impact,Силовая,165,3,5,bludgeoning:100%,12,2,95,D,Кожаная броня,250,153,153,18,1,5,2.6
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Хвост,impact,Силовая,165,3,5,bludgeoning:100%,12,2,95,C,Боевая броня,650,108,108,87,1,6,3.2
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Хвост,impact,Силовая,165,3,5,bludgeoning:100%,12,2,95,B,"Боевая броня, усиленная",1011,66,66,150,1,8,4.2
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Хвост,impact,Силовая,165,3,5,bludgeoning:100%,12,2,95,A,Силовая броня T-60,3400,0,0,249,14,18,9.5
deathclaw:albino,Коготь смерти-альбинос,true,A,80,Хвост,impact,Силовая,165,3,5,bludgeoning:100%,12,2,95,S,Силовая броня T-65,4800,0,0,249,20,24,12.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Когти,rend,Рубящая,280,5,36,slashing:100%,13,2,95,D,Кожаная броня,250,280,280,0,1,3,1.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Когти,rend,Рубящая,280,5,36,slashing:100%,13,2,95,C,Боевая броня,650,280,280,0,1,3,1.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Когти,rend,Рубящая,280,5,36,slashing:100%,13,2,95,B,"Боевая броня, усиленная",1011,245,245,35,1,3,1.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Когти,rend,Рубящая,280,5,36,slashing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,280,13,15,7.9
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Когти,rend,Рубящая,280,5,36,slashing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,280,18,20,10.5
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Укус,puncture,Пробивная,200,3,180,piercing:100%,13,2,95,D,Кожаная броня,250,200,200,0,1,4,2.1
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Укус,puncture,Пробивная,200,3,180,piercing:100%,13,2,95,C,Боевая броня,650,200,200,0,1,4,2.1
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Укус,puncture,Пробивная,200,3,180,piercing:100%,13,2,95,B,"Боевая броня, усиленная",1011,200,200,0,1,4,2.1
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Укус,puncture,Пробивная,200,3,180,piercing:100%,13,2,95,A,Силовая броня T-60,3400,50,50,150,1,9,4.7
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Укус,puncture,Пробивная,200,3,180,piercing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,200,15,24,12.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Хвост,impact,Силовая,220,4,6,bludgeoning:100%,13,2,95,D,Кожаная броня,250,208,208,20,1,4,2.1
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Хвост,impact,Силовая,220,4,6,bludgeoning:100%,13,2,95,C,Боевая броня,650,148,148,108,1,5,2.6
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Хвост,impact,Силовая,220,4,6,bludgeoning:100%,13,2,95,B,"Боевая броня, усиленная",1011,92,92,192,1,6,3.2
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Хвост,impact,Силовая,220,4,6,bludgeoning:100%,13,2,95,A,Силовая броня T-60,3400,0,0,332,11,14,7.4
deathclaw:albino-alpha,Альфа-альбинос,true,S,90,Хвост,impact,Силовая,220,4,6,bludgeoning:100%,13,2,95,S,Силовая броня T-65,4800,0,0,332,15,18,9.5
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Когти,rend,Рубящая,185,4,23,slashing:100%,13,2,95,D,Кожаная броня,250,185,185,0,1,4,2.1
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Когти,rend,Рубящая,185,4,23,slashing:100%,13,2,95,C,Боевая броня,650,169,169,16,1,4,2.1
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Когти,rend,Рубящая,185,4,23,slashing:100%,13,2,95,B,"Боевая броня, усиленная",1011,105,105,80,1,6,3.2
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Когти,rend,Рубящая,185,4,23,slashing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,185,19,23,12.1
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Когти,rend,Рубящая,185,4,23,slashing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,185,27,30,15.8
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Укус,puncture,Пробивная,135,2,114,piercing:100%,13,2,95,D,Кожаная броня,250,135,135,0,1,5,2.6
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Укус,puncture,Пробивная,135,2,114,piercing:100%,13,2,95,C,Боевая броня,650,135,135,0,1,5,2.6
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Укус,puncture,Пробивная,135,2,114,piercing:100%,13,2,95,B,"Боевая броня, усиленная",1011,135,135,0,1,5,2.6
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Укус,puncture,Пробивная,135,2,114,piercing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,135,16,27,14.2
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Укус,puncture,Пробивная,135,2,114,piercing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,135,37,41,21.6
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Хвост,impact,Силовая,145,3,4,bludgeoning:100%,13,2,95,D,Кожаная броня,250,130,130,24,1,6,3.2
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Хвост,impact,Силовая,145,3,4,bludgeoning:100%,13,2,95,C,Боевая броня,650,85,85,90,1,7,3.7
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Хвост,impact,Силовая,145,3,4,bludgeoning:100%,13,2,95,B,"Боевая броня, усиленная",1011,43,43,153,1,10,5.3
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Хвост,impact,Силовая,145,3,4,bludgeoning:100%,13,2,95,A,Силовая броня T-60,3400,0,0,218,16,21,11.1
deathclaw:chameleon,Коготь смерти-хамелеон,true,A,76,Хвост,impact,Силовая,145,3,4,bludgeoning:100%,13,2,95,S,Силовая броня T-65,4800,0,0,218,23,27,14.2
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Когти,rend,Рубящая,220,4,27,slashing:75% + radiation:25%,12,2,95,D,Кожаная броня,250,164,164,0,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Когти,rend,Рубящая,220,4,27,slashing:75% + radiation:25%,12,2,95,C,Боевая броня,650,164,164,0,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Когти,rend,Рубящая,220,4,27,slashing:75% + radiation:25%,12,2,95,B,"Боевая броня, усиленная",1011,100,100,64,1,7,3.7
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Когти,rend,Рубящая,220,4,27,slashing:75% + radiation:25%,12,2,95,A,Силовая броня T-60,3400,0,0,220,16,20,10.5
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Когти,rend,Рубящая,220,4,27,slashing:75% + radiation:25%,12,2,95,S,Силовая броня T-65,4800,0,0,220,23,27,14.2
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Укус,puncture,Пробивная,160,2,134,piercing:100%,12,2,95,D,Кожаная броня,250,160,160,0,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Укус,puncture,Пробивная,160,2,134,piercing:100%,12,2,95,C,Боевая броня,650,160,160,0,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Укус,puncture,Пробивная,160,2,134,piercing:100%,12,2,95,B,"Боевая броня, усиленная",1011,160,160,0,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Укус,puncture,Пробивная,160,2,134,piercing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,160,5,18,9.5
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Укус,puncture,Пробивная,160,2,134,piercing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,160,25,35,18.4
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,12,2,95,D,Кожаная броня,250,154,154,24,1,5,2.6
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,12,2,95,C,Боевая броня,650,94,94,116,1,7,3.7
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,12,2,95,B,"Боевая броня, усиленная",1011,38,38,200,1,8,4.2
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,12,2,95,A,Силовая броня T-60,3400,0,0,256,14,18,9.5
deathclaw:glowing,Светящийся коготь смерти,true,A,82,Хвост,impact,Силовая,170,4,5,bludgeoning:100%,12,2,95,S,Силовая броня T-65,4800,0,0,256,19,23,12.1
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Когти,rend,Рубящая,205,4,26,slashing:100%,12,2,95,D,Кожаная броня,250,205,205,0,1,4,2.1
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Когти,rend,Рубящая,205,4,26,slashing:100%,12,2,95,C,Боевая броня,650,201,201,4,1,4,2.1
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Когти,rend,Рубящая,205,4,26,slashing:100%,12,2,95,B,"Боевая броня, усиленная",1011,137,137,68,1,5,2.6
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Когти,rend,Рубящая,205,4,26,slashing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,205,17,21,11.1
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Когти,rend,Рубящая,205,4,26,slashing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,205,24,27,14.2
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Укус,puncture,Пробивная,150,2,131,piercing:100%,12,2,95,D,Кожаная броня,250,150,150,0,1,5,2.6
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Укус,puncture,Пробивная,150,2,131,piercing:100%,12,2,95,C,Боевая броня,650,150,150,0,1,5,2.6
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Укус,puncture,Пробивная,150,2,131,piercing:100%,12,2,95,B,"Боевая броня, усиленная",1011,150,150,0,1,5,2.6
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Укус,puncture,Пробивная,150,2,131,piercing:100%,12,2,95,A,Силовая броня T-60,3400,0,0,150,10,21,11.1
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Укус,puncture,Пробивная,150,2,131,piercing:100%,12,2,95,S,Силовая броня T-65,4800,0,0,150,27,37,19.5
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Хвост,impact,Силовая,160,3,4,bludgeoning:100%,12,2,95,D,Кожаная броня,250,145,145,24,1,5,2.6
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Хвост,impact,Силовая,160,3,4,bludgeoning:100%,12,2,95,C,Боевая броня,650,100,100,90,1,7,3.7
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Хвост,impact,Силовая,160,3,4,bludgeoning:100%,12,2,95,B,"Боевая броня, усиленная",1011,58,58,153,1,9,4.7
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Хвост,impact,Силовая,160,3,4,bludgeoning:100%,12,2,95,A,Силовая броня T-60,3400,0,0,241,15,19,10
deathclaw:enclave,Коготь смерти Анклава,true,A,78,Хвост,impact,Силовая,160,3,4,bludgeoning:100%,12,2,95,S,Силовая броня T-65,4800,0,0,241,21,25,13.2
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Когти,rend,Рубящая,300,5,39,slashing:100%,13,2,95,D,Кожаная броня,250,300,300,0,1,3,1.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Когти,rend,Рубящая,300,5,39,slashing:100%,13,2,95,C,Боевая броня,650,300,300,0,1,3,1.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Когти,rend,Рубящая,300,5,39,slashing:100%,13,2,95,B,"Боевая броня, усиленная",1011,280,280,20,1,3,1.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Когти,rend,Рубящая,300,5,39,slashing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,300,12,14,7.4
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Когти,rend,Рубящая,300,5,39,slashing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,300,17,19,10
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Укус,puncture,Пробивная,215,3,194,piercing:100%,13,2,95,D,Кожаная броня,250,215,215,0,1,4,2.1
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Укус,puncture,Пробивная,215,3,194,piercing:100%,13,2,95,C,Боевая броня,650,215,215,0,1,4,2.1
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Укус,puncture,Пробивная,215,3,194,piercing:100%,13,2,95,B,"Боевая броня, усиленная",1011,215,215,0,1,4,2.1
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Укус,puncture,Пробивная,215,3,194,piercing:100%,13,2,95,A,Силовая броня T-60,3400,107,107,108,1,7,3.7
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Укус,puncture,Пробивная,215,3,194,piercing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,215,14,22,11.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Хвост,impact,Силовая,235,5,7,bludgeoning:100%,13,2,95,D,Кожаная броня,250,225,225,15,1,3,1.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Хвост,impact,Силовая,235,5,7,bludgeoning:100%,13,2,95,C,Боевая броня,650,150,150,130,1,5,2.6
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Хвост,impact,Силовая,235,5,7,bludgeoning:100%,13,2,95,B,"Боевая броня, усиленная",1011,80,80,235,1,6,3.2
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Хвост,impact,Силовая,235,5,7,bludgeoning:100%,13,2,95,A,Силовая броня T-60,3400,0,0,355,10,13,6.8
deathclaw:legendary,Легендарный коготь смерти,true,S,92,Хвост,impact,Силовая,235,5,7,bludgeoning:100%,13,2,95,S,Силовая броня T-65,4800,0,0,355,14,17,8.9
deathclaw:matriarch,Матка когтей смерти,true,S,95,Когти,rend,Рубящая,320,6,42,slashing:100%,13,2,95,D,Кожаная броня,250,320,320,0,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Когти,rend,Рубящая,320,6,42,slashing:100%,13,2,95,C,Боевая броня,650,320,320,0,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Когти,rend,Рубящая,320,6,42,slashing:100%,13,2,95,B,"Боевая броня, усиленная",1011,314,314,6,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Когти,rend,Рубящая,320,6,42,slashing:100%,13,2,95,A,Силовая броня T-60,3400,0,0,320,11,13,6.8
deathclaw:matriarch,Матка когтей смерти,true,S,95,Когти,rend,Рубящая,320,6,42,slashing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,320,16,18,9.5
deathclaw:matriarch,Матка когтей смерти,true,S,95,Укус,puncture,Пробивная,230,3,208,piercing:100%,13,2,95,D,Кожаная броня,250,230,230,0,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Укус,puncture,Пробивная,230,3,208,piercing:100%,13,2,95,C,Боевая броня,650,230,230,0,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Укус,puncture,Пробивная,230,3,208,piercing:100%,13,2,95,B,"Боевая броня, усиленная",1011,230,230,0,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Укус,puncture,Пробивная,230,3,208,piercing:100%,13,2,95,A,Силовая броня T-60,3400,164,164,66,1,5,2.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Укус,puncture,Пробивная,230,3,208,piercing:100%,13,2,95,S,Силовая броня T-65,4800,0,0,230,9,17,8.9
deathclaw:matriarch,Матка когтей смерти,true,S,95,Хвост,impact,Силовая,250,5,7,bludgeoning:100%,13,2,95,D,Кожаная броня,250,240,240,15,1,3,1.6
deathclaw:matriarch,Матка когтей смерти,true,S,95,Хвост,impact,Силовая,250,5,7,bludgeoning:100%,13,2,95,C,Боевая броня,650,165,165,130,1,4,2.1
deathclaw:matriarch,Матка когтей смерти,true,S,95,Хвост,impact,Силовая,250,5,7,bludgeoning:100%,13,2,95,B,"Боевая броня, усиленная",1011,95,95,235,1,6,3.2
deathclaw:matriarch,Матка когтей смерти,true,S,95,Хвост,impact,Силовая,250,5,7,bludgeoning:100%,13,2,95,A,Силовая броня T-60,3400,0,0,375,10,12,6.3
